Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2024-12-02 16:29,2024-12-02 17:44,"Overhead Tricep Extension",52,8,"",,,,Triceps,"Push 1",
2024-12-02 16:29,2024-12-02 17:44,"Cable Lateral Raise",16,10,"",,,,Shoulders,"Push 1",
2024-12-02 16:29,2024-12-02 17:44,"Cable Lateral Raise",16,10,"",,,,Shoulders,"Push 1",
2024-12-02 16:29,2024-12-02 17:44,"Cable Lateral Raise",11,15,"",,,,Shoulders,"Push 1",
2024-11-29 17:00,2024-11-29 18:11,"Standing EZ Bar Curl",25,15,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Standing EZ Bar Curl",25,15,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Standing EZ Bar Curl",25,15,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Upper Plate Loaded Row",20,8,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Upper Plate Loaded Row",25,8,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Upper Plate Loaded Row",30,8,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Plate Loaded Lat Pulldown",50,12,"No straps",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Plate Loaded Lat Pulldown",50,12,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Plate Loaded Lat Pulldown",50,12,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Incline Dumbbell Curl",12,15,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Incline Dumbbell Curl",12,15,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Incline Dumbbell Curl",12,15,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Face Pull",32,20,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Face Pull",32,20,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Face Pull",36,20,"",,,,Back,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Wrist Curls",,,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Wrist Curls",,,"",,,,Biceps,"Pull 2",
2024-11-29 17:00,2024-11-29 18:11,"Wrist Curls",,,"",,,,Biceps,"Pull 2",
2024-11-28 16:28,2024-11-28 18:09,"Bench Press",,,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Bench Press",,,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Incline Bench Press",90,5,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Incline Bench Press",80,8,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Close Grip Bench Press",,,"",,,,Triceps,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Close Grip Bench Press",,,"",,,,Triceps,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Close Grip Bench Press",,,"",,,,Triceps,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Incline Dumbbell Fly",12,,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Incline Dumbbell Fly",12,,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Incline Dumbbell Fly",12,,"",,,,Chest,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 2",
2024-11-28 16:28,2024-11-28 18:09,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 2",
2024-11-26 17:02,2024-11-26 17:28,"Hammer Curl",18,12,"",,,,Biceps,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Hammer Curl",18,12,"",,,,Biceps,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Hammer Curl",18,12,"",,,,Biceps,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"EZ Preacher Curl",25,12,"",,,,Biceps,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"EZ Preacher Curl",25,10,"",,,,Biceps,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"EZ Preacher Curl",25,10,"",,,,Biceps,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Neutral Plate Loaded Row",41.3,15,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Neutral Plate Loaded Row",41.3,12,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Upper Plate Loaded Row",25,12,"No straps",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Upper Plate Loaded Row",25,10,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Plate Loaded Lat Pulldown",45,15,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Plate Loaded Lat Pulldown",45,15,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Plate Loaded Lat Pulldown",45,15,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Rear Delt Fly",6.8,20,"",,,,Back,"Pull 1",
2024-11-26 17:02,2024-11-26 17:28,"Rear Delt Fly",6.8,20,"",,,,Back,"Pull 1",
2024-11-25 16:44,2024-11-25 17:52,"Bench Press",90,5,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Bench Press",80,,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Incline Dumbbell Press",34,6,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Incline Dumbbell Press",30,10,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Dumbbell Shoulder Press",30,5,"",,,,Shoulders,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Dumbbell Shoulder Press",26,,"",,,,Shoulders,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Chest Fly",45,15,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Chest Fly",52,15,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Chest Fly",52,11,"",,,,Chest,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Overhead Tricep Extension",41,8,"",,,,Triceps,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Overhead Tricep Extension",45,8,"",,,,Triceps,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Overhead Tricep Extension",50,8,"",,,,Triceps,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Cable Lateral Raise",14,10,"Low",,,,Shoulders,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Cable Lateral Raise",14,10,"Low",,,,Shoulders,"Push 1",
2024-11-25 16:44,2024-11-25 17:52,"Cable Lateral Raise",9,15,"Mid",,,,Shoulders,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Bench Press",90,3,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Bench Press",80,8,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Incline Dumbbell Press",30,8,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Incline Dumbbell Press",30,8,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Incline Dumbbell Press",30,8,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Overhead Tricep Extension",,,"",,,,Triceps,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Overhead Tricep Extension",,,"",,,,Triceps,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Overhead Tricep Extension",,,"",,,,Triceps,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-11-18 16:31,2024-11-18 17:06,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Bench Press",100,4,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Bench Press",90,6,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Incline Dumbbell Press",,,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Incline Dumbbell Press",,,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Overhead Tricep Extension",,,"",,,,Triceps,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Overhead Tricep Extension",,,"",,,,Triceps,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Overhead Tricep Extension",,,"",,,,Triceps,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-28 17:11,2024-10-28 18:12,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-25 16:33,2024-10-25 17:20,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Dumbbell Bicep Curl",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Neutral Plate Loaded Row",41.3,15,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Neutral Plate Loaded Row",41.3,12,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Upper Plate Loaded Row",,,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Upper Plate Loaded Row",,,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Matrix Bicep Curl",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Matrix Bicep Curl",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Matrix Bicep Curl",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Face Pull",,,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Face Pull",,,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Face Pull",,,"",,,,Back,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Wrist Curls",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Wrist Curls",,,"",,,,Biceps,"Pull 2",
2024-10-25 16:33,2024-10-25 17:20,"Wrist Curls",,,"",,,,Biceps,"Pull 2",
2024-10-22 16:36,2024-10-22 17:39,"Hammer Curl",26,11,"",,,,Biceps,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Hammer Curl",26,9,"",,,,Biceps,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Hammer Curl",26,8,"",,,,Biceps,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Incline Dumbbell Curl",16,10,"",,,,Biceps,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Incline Dumbbell Curl",14,14,"",,,,Biceps,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Incline Dumbbell Curl",14,14,"",,,,Biceps,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Lat Pulldown",73,10,"2 partials",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Lat Pulldown",73,10,"3 partials",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Upper Plate Loaded Row",,,"",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Upper Plate Loaded Row",,,"",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Lat Pullover",57,12,"",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Lat Pullover",57,12,"",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Lat Pullover",57,12,"",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Rear Delt Fly",,,"",,,,Back,"Pull 1",
2024-10-22 16:36,2024-10-22 17:39,"Rear Delt Fly",,,"",,,,Back,"Pull 1",
2024-10-21 16:34,2024-10-21 17:42,"Bench Press",100,4,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Bench Press",90,6,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Incline Dumbbell Press",38,5,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Incline Dumbbell Press",32,12,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Dumbbell Shoulder Press",,,"",,,,Shoulders,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Cable Chest Fly",,,"",,,,Chest,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Overhead Tricep Extension",50,12,"",,,,Triceps,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Overhead Tricep Extension",50,13,"",,,,Triceps,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Overhead Tricep Extension",50,11,"",,,,Triceps,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-21 16:34,2024-10-21 17:42,"Cable Lateral Raise",,,"",,,,Shoulders,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Bench Press",100,3,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Bench Press",90,8,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Incline Dumbbell Press",38,5,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Incline Dumbbell Press",32,11,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Dumbbell Shoulder Press",34,5,"",,,,Shoulders,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Dumbbell Shoulder Press",30,7,"",,,,Shoulders,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Cable Chest Fly",14,8,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Cable Chest Fly",14,8,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Cable Chest Fly",14,8,"",,,,Chest,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Overhead Tricep Extension",46,12,"",,,,Triceps,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Overhead Tricep Extension",46,12,"",,,,Triceps,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Overhead Tricep Extension",46,11,"",,,,Triceps,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Cable Lateral Raise",13,15,"Low",,,,Shoulders,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Cable Lateral Raise",13,15,"Low",,,,Shoulders,"Push 1",
2024-10-15 17:10,2024-10-15 18:10,"Cable Lateral Raise",9,15,"Mid",,,,Shoulders,"Push 1",
2024-10-12 11:50,2024-10-12 12:50,"Smith Machine Squat",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Smith Machine Squat",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Smith Machine Squat",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Dumbbell RDL",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Dumbbell RDL",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Leg Extensions",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Leg Extensions",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Calf Raises",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Calf Raises",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Calf Raises",,,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Adductor",73,17,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Adductor",73,15,"",,,,Legs,"Legs 2",
2024-10-12 11:50,2024-10-12 12:50,"Adductor",73,12,"",,,,Legs,"Legs 2",
2024-10-11 16:25,2024-10-11 17:50,"Dumbbell Bicep Curl",20,12,"",,,,Biceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Dumbbell Bicep Curl",20,11,"",,,,Biceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Dumbbell Bicep Curl",20,10,"",,,,Biceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Dumbbell Shoulder Press",36,7,"",,,,Shoulders,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Dumbbell Shoulder Press",32,10,"",,,,Shoulders,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Close Grip Bench Press",60,10,"Smith",,,,Triceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Close Grip Bench Press",60,10,"",,,,Triceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Close Grip Bench Press",60,10,"",,,,Triceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Matrix Bicep Curl",36,12,"",,,,Biceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Matrix Bicep Curl",36,13,"",,,,Biceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Matrix Bicep Curl",36,12,"",,,,Biceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Overhead Tricep Extension",50,11,"",,,,Triceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Overhead Tricep Extension",50,9,"",,,,Triceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Overhead Tricep Extension",50,8,"",,,,Triceps,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms 2",
2024-10-11 16:25,2024-10-11 17:50,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms 2",
2024-10-10 17:43,2024-10-10 18:45,"Bench Press",100,3,"",,,,Chest,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Bench Press",90,8,"",,,,Chest,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Incline Dumbbell Press",32,12,"",,,,Chest,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Incline Dumbbell Press",32,10,"",,,,Chest,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Upper Plate Loaded Row",,,"",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Upper Plate Loaded Row",,,"",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Upper Plate Loaded Row",,,"",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Incline Dumbbell Fly",12,20,"",,,,Chest,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Incline Dumbbell Fly",12,20,"",,,,Chest,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Shrugs",,,"",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Shrugs",,,"",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Shrugs",,,"",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Neutral Plate Loaded Row",46,12,"Machine included",,,,Back,"Chest/Back 2",
2024-10-10 17:43,2024-10-10 18:45,"Neutral Plate Loaded Row",46,12,"",,,,Back,"Chest/Back 2",
2024-10-08 16:31,2024-10-08 18:09,"Hammer Curl",26,10,"",,,,Biceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Hammer Curl",26,9,"",,,,Biceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Hammer Curl",26,8,"",,,,Biceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Incline Dumbbell Curl",16,10,"",,,,Biceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Incline Dumbbell Curl",,,"",,,,Biceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Incline Dumbbell Curl",,,"",,,,Biceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Tricep Push Down",,,"",,,,Triceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Tricep Push Down",,,"",,,,Triceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Tricep Push Down",,,"",,,,Triceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Overhead Tricep Extension",,,"",,,,Triceps,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Cable Lateral Raise",,,"",,,,Shoulders,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Rear Delt Fly",,,"",,,,Back,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Rear Delt Fly",,,"",,,,Back,"Arms 1",
2024-10-08 16:31,2024-10-08 18:09,"Rear Delt Fly",,,"",,,,Back,"Arms 1",
2024-10-07 16:57,2024-10-07 17:44,"Incline Dumbbell Press",36,10,"",,,,Chest,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Incline Dumbbell Press",36,9,"",,,,Chest,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Incline Dumbbell Press",36,8,"",,,,Chest,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Neutral Plate Loaded Row",,,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Neutral Plate Loaded Row",,,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Neutral Plate Loaded Row",,,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Lat Pulldown",73,10,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Lat Pulldown",73,10,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Lat Pullover",62,9,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Lat Pullover",62,9,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Lat Pullover",40,17,"",,,,Back,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Incline Dumbbell Fly",12,18,"",,,,Chest,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Incline Dumbbell Fly",12,18,"",,,,Chest,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Matrix Incline Press",120,5,"",,,,Chest,"Chest/Back 1",
2024-10-07 16:57,2024-10-07 17:44,"Matrix Incline Press",100,9,"",,,,Chest,"Chest/Back 1",
2024-10-05 12:28,2024-10-05 13:55,"Incline Dumbbell Press",42,8,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Incline Dumbbell Press",34,10,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Bench Press",,,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Bench Press",,,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Upper Plate Loaded Row",30,12,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Upper Plate Loaded Row",30,12,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Incline Dumbbell Fly",,,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Incline Dumbbell Fly",,,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Incline Dumbbell Fly",,,"",,,,Chest,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Shrugs",,,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Shrugs",,,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Shrugs",,,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Lat Pullover",,,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Lat Pullover",,,"",,,,Back,"Chest/Back 2",
2024-10-05 12:28,2024-10-05 13:55,"Lat Pullover",,,"",,,,Back,"Chest/Back 2",
2024-10-04 16:30,2024-10-04 18:49,"Dumbbell Bicep Curl",20,11,"",,,,Biceps,"Arms 2",
2024-10-04 16:30,2024-10-04 18:49,"Dumbbell Bicep Curl",20,10,"",,,,Biceps,"Arms 2",
2024-10-04 16:30,2024-10-04 18:49,"Dumbbell Bicep Curl",20,9,"",,,,Biceps,"Arms 2",
2024-10-04 16:30,2024-10-04 18:49,"Dumbbell Shoulder Press",36,6,"",,,,Shoulders,"Arms 2",
2024-10-04 16:30,2024-10-04 18:49,"Dumbbell Shoulder Press",32,10,"",,,,Shoulders,"Arms 2",
